# v0.4.14 baseline sweep, N=5000, per-molecule extract.
# The full run is 261 MB (20 MB individual_reports + 42 MB structures) and gitignored.
# This is the REUSABLE CORE: it re-derives the bucket table, the key_equal sub-split,
# and the runtime percentiles without the raw run. elapsed_s is the NESTED field.
molecule	status	tier_passed	bucket_honest	subclass_honest	bucket_scored	subclass_scored	elapsed_s	len_oin_in	len_oin_out_indep
BUJMEZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.50	119	119
BUJNAX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.48	83	83
BUJNEB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.47	83	83
BUKCUG_comp_0	failed	-	hard_fail	-	hard_fail	-	253.32	110	0
BUKXIQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	13.59	124	124
BULJEY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.44	94	94
BULJUO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.31	94	94
BUNJUR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.60	116	116
BUNNEF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.62	60	60
BUPBIY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.21	112	112
BUSVOC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.99	91	91
BUVBIE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.77	41	41
BUVBOK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.17	39	39
BUVDAY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.27	58	58
BUWHAD_comp_1	failed	-	hard_fail	-	hard_fail	-	11.28	58	61
BUWPUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.16	102	102
BUWSUI_comp_0	failed	-	structural	-	structural	-	194.83	77	77
BUWVUM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.28	58	58
BUYWEY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.54	111	111
BUZYOL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.31	106	106
CABSEG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.46	70	70
CABSEG_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	2.35	70	70
CACZUB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.47	90	90
CAFQEF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	10.52	104	104
CAGDUM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.29	67	67
CAGSIO_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	4.52	96	96
CAHQAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	15.40	113	113
CAHQEJ_comp_0	success	UFF_1	structural	-	byte_exact	-	55.06	119	94
CAHQOT_comp_0	success	UFF_1	structural	-	byte_exact	-	148.13	116	109
CAJROV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.13	115	115
CAJZOD_comp_0	failed	-	hard_fail	-	hard_fail	-	200.70	169	0
CAKBEW_comp_0	failed	-	hard_fail	-	hard_fail	-	153.54	157	0
CAKGAZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.84	78	78
CAKYOF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.46	92	92
CAMDUQ_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	52.03	95	99
CAMJIL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.30	91	91
CAMLAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	13.96	98	98
CAPZID_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	4.33	103	103
CAQNUE_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	3.31	67	67
CAQSOE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.71	81	81
CAQTIZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.32	114	114
CAQXEY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.21	102	102
CARCAB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.23	63	63
CARCEF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.11	63	63
CASCIK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.18	99	99
CASFUA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.82	66	66
CASTEX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.58	82	82
CATKOA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.18	83	83
CATSIC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.94	87	87
CAVBAD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.18	105	105
CAVBEH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.71	85	85
CAXKUK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.39	124	124
CAXSEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.66	86	86
CAXSUQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.26	83	83
CAXZUX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.90	108	108
CAZHAP_comp_0	success	UFF_1	structural	-	byte_exact	-	20.68	100	97
CAZXIM_comp_0	success	UFF_1	structural	-	byte_exact	-	26.72	118	110
CEBYAK_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	1.87	71	71
CECPAC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.16	84	84
CEDNUX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.97	79	79
CEDXAN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.50	102	102
CEDXER_comp_0	success	UFF_1	structural	-	byte_exact	-	20.03	101	70
CEFBAS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	62.10	80	80
CEFHAY_comp_0	success	UFF_1	structural	-	byte_exact	-	58.29	80	84
CEFJUT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	8.04	98	98
CEFZAR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.47	147	147
CEFZUL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.70	68	68
CEGBAU_comp_0	failed	-	hard_fail	-	hard_fail	-	1.02	71	0
CEGPOW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.69	99	99
CEHGOM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.31	105	105
CEJLEJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	19.97	114	114
CEKCEC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.20	65	65
CELJEK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.20	77	77
CELLEN_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	4.63	95	95
CEMJOU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.09	99	99
CEMSUL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.22	88	88
CEMTIZ_comp_0	failed	-	hard_fail	-	hard_fail	-	300.47	314	0
CEMYOL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.21	74	74
CEPBEG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.28	81	81
CEPCAD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.12	85	85
CEQWAY_comp_0	failed	-	hard_fail	-	hard_fail	-	151.15	246	0
CEQWUS_comp_0	failed	-	hard_fail	-	hard_fail	-	87.36	207	0
CEQZUV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.86	104	104
CERCOS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.93	85	85
CERFUD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.03	65	65
CERPAS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.10	71	71
CERPUM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.78	72	72
CERQAT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.79	71	71
CERSAV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.85	75	75
CERTOK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.47	124	124
CESFIR_comp_0	success	UFF_1	structural	-	byte_exact	-	37.12	120	106
CESGAI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.50	48	48
CETFAJ_comp_0	failed	-	hard_fail	-	hard_fail	-	383.55	138	139
CETLUJ_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	3.21	76	76
CETPOI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	11.86	140	140
CETYAC_comp_0	failed	-	hard_fail	-	hard_fail	-	12.67	109	0
CEVLEW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.81	96	96
CEVMOI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.74	57	57
CEVPAW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.59	116	116
CEVPEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	19.17	152	152
CEWBAK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.99	83	83
CEWTIK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.92	63	63
CEXBIS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	23.07	130	130
CEYKOH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.11	126	126
CEYPOM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.93	104	104
CEYROP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.76	74	74
CEZLOK_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	5.64	113	107
CEZZIT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.60	107	107
CIFPEO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	18.54	126	126
CIFPOY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.36	118	118
CIFZEZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.38	137	137
CIGKOV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.97	133	133
CIGLAI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	20.73	106	106
CIGNIS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.17	100	100
CIJKUD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.52	102	102
CILTOJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.17	148	148
CILYAA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.28	84	84
CIMCIL_comp_0	success	UFF_1	structural	-	byte_exact	-	15.91	96	53
CIMFUA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.91	75	75
CIMMOB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.75	65	65
CIMNAO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.77	69	69
CIMZAZ_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	58.97	180	168
CINMOE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.25	92	92
CINMUK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.14	78	78
CINWUT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	129.52	160	160
CINXAA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	178.42	156	156
CIPGIT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	143.24	147	147
CIPLUL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.87	98	98
CIQJAQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.48	56	56
CIQJER_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.58	92	92
CIQVAB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.93	84	84
CIRDOX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	8.21	87	87
CIRHET_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.56	59	59
CIRHIX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.62	61	61
CISBOW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.17	98	98
CISCUE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	92.63	77	77
CISDOZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.41	104	104
CISDUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	89.74	116	116
CITDEQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.16	110	110
CITFUI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.91	77	77
CITGAO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.41	85	85
CIVJEZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.88	43	43
CIVLID_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.55	80	80
CIVNUR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.36	84	84
CIVPAZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.53	101	101
CIVVUB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.25	70	70
CIXPEG_comp_0	success	UFF_1	structural	-	byte_exact	-	7.51	64	64
CIYLAZ_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	2.28	90	90
CIZFAT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.58	80	80
CLPZPD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.61	88	88
COBBAY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.94	116	116
COBBAY_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	2.07	116	116
COBSES_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.34	124	124
COBWEW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.02	102	102
COCNOA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	8.87	80	80
COFBAB_comp_0	success	UFF_1	structural	-	byte_exact	-	109.05	116	109
COFCEG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.52	110	110
COFCIL_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	4.80	82	82
COFDOR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.85	74	74
COFMUH_comp_0	failed	-	hard_fail	-	hard_fail	-	300.46	199	0
COGCIL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.90	84	84
COGKEQ_comp_0	failed	-	hard_fail	-	hard_fail	-	316.06	109	108
COHBEJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.31	78	78
COHGEO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.80	133	133
COHJEQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.09	60	60
COHJIT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.30	75	75
COHKAN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.57	57	57
COJBAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.15	88	88
COJJAP_comp_0	failed	-	hard_fail	-	hard_fail	-	465.30	104	111
COJJIX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	42.38	87	87
COJJOD_comp_0	failed	-	hard_fail	-	hard_fail	-	350.68	108	103
COKGER_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.71	90	90
COMXUY_comp_0	success	UFF_1	structural	-	byte_exact	-	48.98	166	99
COPQEE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.66	72	72
COPZAL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.05	72	72
COQKUQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.48	67	67
COQMAY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	10.06	115	115
COQSAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.68	73	73
COQWOW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.35	60	60
COQXEN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.78	74	74
CORPEH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.85	57	57
CORPIL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.21	65	65
CORTIP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.70	66	66
CORYUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.26	92	92
COSSOU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	12.26	98	98
COTTAJ_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	2.41	93	78
COTTIR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.61	89	89
COXFAY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.39	116	116
COXGUT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.74	65	65
COXVER_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.51	73	73
COXVOB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.75	79	79
COZBEZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	8.17	116	116
CUBKOZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.79	90	90
CUCCIO_comp_0	failed	-	hard_fail	-	hard_fail	-	300.28	142	0
CUCMOE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.75	88	88
CUCNAR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.68	88	88
CUHPIF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.55	115	115
CUJHAS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.62	59	59
CUJHIA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.98	67	67
CUJJOH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.31	118	118
CUJYOX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.02	116	116
CUKPUV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.90	79	79
CUMCAQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	11.63	98	98
CUMCEU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.45	100	100
CUMCOE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.87	66	66
CUMPOR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.73	84	84
CUNVUE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.94	82	82
CUNWUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.94	71	71
CUNXAM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.06	72	72
CUPZOD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.18	69	69
CUQQAH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.63	83	83
CUSGEE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.96	92	92
CUTDAW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.82	85	85
CUTLUA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.67	78	78
CUWHIM_comp_0	success	UFF_1	structural	-	byte_exact	-	18.05	75	55
CUYZED_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	50.16	93	93
DABHUK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.55	78	78
DACTAE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.51	109	109
DACTEI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.56	85	85
DACVEI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.68	103	103
DADNEC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.90	70	70
DADNOM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.74	72	72
DADNUS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.66	76	76
DAFPAD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.98	68	68
DAGHUP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.33	82	82
DAGNAD_comp_0	failed	-	hard_fail	-	hard_fail	-	300.42	104	0
DAGNIL_comp_0	success	UFF_1	structural	-	byte_exact	-	229.26	98	105
DAHNEH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.67	100	100
DAHRUC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.53	54	54
DAHTEN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.06	122	122
DAJREN_comp_0	failed	-	hard_fail	-	hard_fail	-	300.30	116	0
DAKROY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.33	72	72
DALDOL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.06	65	65
DALHEG_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	5.16	105	105
DALHIK_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	37.41	113	106
DALLOU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.43	84	84
DAMBEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.99	87	87
DAMKAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.88	64	64
DAMKEJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.42	74	74
DAMKOT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.34	74	74
DAMLIO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.55	63	63
DAMLOU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.79	69	69
DAMLUA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.11	58	58
DAMVAQ_comp_0	failed	-	hard_fail	-	hard_fail	-	300.39	128	0
DAMWOG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	13.64	124	124
DAPCIH_comp_0	success	UFF_1	structural	-	byte_exact	-	9.15	82	86
DAPJUC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.66	108	108
DAPZOL_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	3.21	78	78
DAQCIK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.41	78	78
DAQDAB_comp_0	failed	-	hard_fail	-	hard_fail	-	588.25	112	100
DAQDIJ_comp_0	failed	-	hard_fail	-	hard_fail	-	300.17	127	0
DAQLOY_comp_0	failed	-	structural	-	structural	-	645.98	77	77
DAQWEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	45.55	141	141
DAQZIG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.36	89	89
DAQZOM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.63	118	118
DARXOL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	17.31	108	108
DASLUG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.39	115	115
DATMIV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.88	84	84
DAVZEG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.40	68	68
DAWBOT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	53.52	140	140
DAWHUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.00	77	77
DAWJAN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.87	78	78
DAWJIV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.11	111	111
DAWKAO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.90	80	80
DAWLAP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.87	79	79
DAWWEE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.90	87	87
DAXDOX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.96	86	86
DAXJUI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.44	119	119
DAXZUZ_comp_0	success	UFF_1	key_equal	slot_renumber	byte_exact	-	2.59	75	75
DAYCUE_comp_0	failed	-	hard_fail	-	hard_fail	-	125.09	99	0
DAYDOW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	15.11	83	83
DAZRAY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.71	66	66
DECWOA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.14	97	97
DEDBUK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.29	105	105
DEDHAY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.11	62	62
DEFBUN_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	7.27	83	83
DEFFUS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.78	103	103
DEFJOP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.44	76	76
DEFPOW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	81.98	136	136
DEFXOE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.94	82	82
DEFXUK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.72	83	83
DEGSUD_comp_0	success	UFF_1	structural	-	byte_exact	-	28.19	121	117
DEJHEF_comp_0	failed	-	hard_fail	-	hard_fail	-	0.98	67	0
DEKTAR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.62	78	78
DEMSOG_comp_0	success	UFF_1	structural	-	byte_exact	-	122.94	184	185
DENNAM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.51	89	89
DENNEQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	15.02	95	95
DENRIY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.29	64	64
DENZUU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.13	84	84
DEPKUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.20	77	77
DEQGUB_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	93.66	75	53
DEQHEM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	22.71	88	88
DERKOD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.82	100	100
DERMET_comp_0	success	UFF_1	structural	-	byte_exact	-	57.48	114	81
DERMIX_comp_0	success	UFF_1	structural	-	byte_exact	-	61.57	113	79
DESKUK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.43	77	77
DETSED_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.98	81	81
DEVFUG_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	5.80	115	115
DEWWEI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.59	92	92
DEXDEQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.70	74	74
DEYHUM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.61	77	77
DEYMEC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.23	71	71
DEYTEJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.37	102	102
DEZDOE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.57	95	95
DEZPUV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	13.01	100	100
DIBHAA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.16	55	55
DICMIO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.92	116	116
DICROZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.51	72	72
DIDDIF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.72	78	78
DIDJAC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.40	67	67
DIDMAG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.67	65	65
DIDROZ_comp_0	success	UFF_1	structural	-	byte_exact	-	85.91	85	95
DIDTAO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.86	79	79
DIDTIW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.23	78	78
DIDTOC_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	4.30	86	86
DIFPAM_comp_0	failed	-	hard_fail	-	hard_fail	-	317.37	110	109
